renorm,function
min,function
is_tensor,function
erf,function
matmul,function
Tensor.log_normal_,class
ceil,function
expm1,function
triangular_solve,function
hstack,function
median,function
bitwise_right_shift,function
Tensor.scatter_,class
orgqr,function
cummin,function
fmax,function
svd_lowrank,function
adjoint,function
can_cast,function
set_num_threads,function
resolve_conj,function
frombuffer,function
Tensor.cauchy_,class
triu_indices,function
fmod,function
igamma,function
roll,function
full,function
histogram,function
unique_consecutive,function
diagflat,function
transpose,function
isinf,function
diagonal,function
set_deterministic_debug_mode,function
divide,function
mv,function
mv,function
index_reduce,function
amin,function
amin,function
select,function
outer,function
eye,function
logdet,function
bincount,function
quantized_max_pool1d,function
cross,function
atan,function
ne,function
lgamma,function
linalg.det,class
matrix_rank,function
concat,function
isfinite,function
full_like,function
remainder,function
sum,function
cholesky_inverse,function
cholesky_inverse,function
quantize_per_channel,function
take,function
copysign,function
stft,function
randint_like,function
logical_and,function
logical_and,function
addbmm,function
bitwise_and,function
bitwise_and,function
set_grad_enabled,function
set_grad_enabled,function
randn_like,function
is_floating_point,function
arccos,function
histc,function
positive,function
hsplit,function
var_mean,function
linalg.slogdet,class
ge,function
manual_seed,function
inverse,function
lt,function
moveaxis,function
real,function
sparse_coo_tensor,function
mean,function
cumsum,function
scatter_reduce,function
linalg.matrix_power,class
kthvalue,function
unique,function
unique,function
nn.utils.rnn.PackedSequence,class
nn.utils.parametrize.ParametrizationList,class
nn.utils.parametrize.ParametrizationList,class
nn.ReplicationPad3d,class
nn.ReplicationPad3d,class
nn.utils.prune.remove,class
nn.utils.prune.remove,class
nn.Identity,class
nn.MultiLabelMarginLoss,class
nn.AvgPool1d,class
nn.modules.module.register_module_full_backward_hook,class
nn.LeakyReLU,class
nn.MultiLabelSoftMarginLoss,class
nn.AvgPool3d,class
nn.RNNCell,class
nn.Conv2d,class
nn.MaxPool3d,class
nn.Sequential,class
nn.InstanceNorm3d,class
nn.utils.prune.l1_unstructured,class
nn.LazyLinear,class
nn.AdaptiveAvgPool1d,class
nn.GRUCell,class
nn.FractionalMaxPool3d,class
_assert,function
nn.GroupNorm,class
nn.Unflatten,class
nn.utils.prune.RandomStructured,class
nn.utils.prune.L1Unstructured,class
nn.Mish,class
nn.TransformerEncoder,class
nn.AdaptiveMaxPool2d,class
nn.LogSoftmax,class
nn.LogSoftmax,class
nn.PixelShuffle,class
nn.BCELoss,class
nn.DataParallel,class
nn.utils.prune.custom_from_mask,class
nn.AdaptiveMaxPool3d,class
nn.BCEWithLogitsLoss,class
nn.utils.parametrize.register_parametrization,class
nn.utils.prune.random_structured,class
nn.LazyConv1d,class
nn.L1Loss,class
nn.utils.stateless.functional_call,class
nn.parameter.UninitializedBuffer,class
nn.Hardswish,class
nn.RNN,class
nn.LazyConvTranspose2d,class
nn.TripletMarginLoss,class
nn.Conv3d,class
nn.Softplus,class
nn.modules.module.register_module_forward_pre_hook,class
nn.TransformerDecoderLayer,class
nn.utils.prune.is_pruned,class
nn.BatchNorm3d,class
nn.AlphaDropout,class
nn.LazyConvTranspose3d,class
nn.TransformerDecoder,class
nn.Hardtanh,class
nn.utils.prune.CustomFromMask,class
nn.CrossEntropyLoss,class
nn.ConvTranspose1d,class
nn.Softmax,class
nn.UpsamplingNearest2d,class
nn.utils.vector_to_parameters,class
nn.SyncBatchNorm,class
nn.ReflectionPad1d,class
nn.utils.parametrizations.orthogonal,class
nn.NLLLoss,class
nn.MarginRankingLoss,class
nn.GELU,class
nn.ConstantPad1d,class
nn.ConstantPad1d,class
nn.LazyInstanceNorm3d,class
nn.UpsamplingBilinear2d,class
nn.Linear,class
nn.KLDivLoss,class
nn.Unfold,class
nn.ParameterDict,class
nn.utils.clip_grad_norm_,class
nn.MultiheadAttention,class
nn.LSTM,class
nn.Hardsigmoid,class
nn.Hardsigmoid,class
nn.utils.prune.ln_structured,class
nn.LPPool1d,class
nn.Hardshrink,class
nn.Softshrink,class
nn.MultiMarginLoss,class
nn.TransformerEncoderLayer,class
nn.Dropout1d,class
nn.Conv1d,class
nn.MaxUnpool2d,class
nn.MaxUnpool2d,class
nn.utils.prune.PruningContainer,class
nn.utils.prune.PruningContainer,class
nn.ReLU,class
nn.CTCLoss,class
nn.utils.weight_norm,class
nn.ReplicationPad2d,class
nn.HuberLoss,class
nn.BatchNorm1d,class
nn.CosineSimilarity,class
nn.ReLU6,class
nn.ModuleDict,class
nn.GLU,class
nn.TripletMarginWithDistanceLoss,class
nn.LazyBatchNorm1d,class
nn.ReflectionPad3d,class
nn.LPPool2d,class
nn.InstanceNorm1d,class
nn.Bilinear,class
nn.utils.prune.random_unstructured,class
nn.utils.spectral_norm,class
nn.Fold,class
nn.Upsample,class
nn.MaxUnpool3d,class
nn.ReplicationPad1d,class
nn.utils.parametrize.is_parametrized,class
nn.BatchNorm2d,class
nn.Dropout3d,class
nn.Dropout3d,class
nn.InstanceNorm2d,class
nn.AdaptiveLogSoftmaxWithLoss,class
nn.utils.prune.RandomUnstructured,class
nn.PReLU,class
nn.LazyConv3d,class
nn.ZeroPad2d,class
nn.ZeroPad2d,class
nn.utils.clip_grad_value_,class
nn.ReflectionPad2d,class
nn.utils.remove_spectral_norm,class
nn.Softmin,class
nn.HingeEmbeddingLoss,class
nn.utils.parameters_to_vector,class
nn.CosineEmbeddingLoss,class
nn.MaxPool2d,class
nn.AdaptiveAvgPool3d,class
nn.GaussianNLLLoss,class
nn.utils.prune.global_unstructured,class
nn.utils.prune.global_unstructured,class
nn.ConstantPad2d,class
nn.MSELoss,class
nn.utils.parametrizations.spectral_norm,class
nn.utils.skip_init,class
nn.Dropout2d,class
nn.ConvTranspose2d,class
nn.AdaptiveAvgPool2d,class
nn.MaxUnpool1d,class
nn.utils.remove_weight_norm,class
nn.Threshold,class
nn.RNNBase,class
nn.RReLU,class
nn.LazyInstanceNorm2d,class
nn.CELU,class
nn.parameter.UninitializedParameter,class
nn.parameter.UninitializedParameter,class
nn.parameter.UninitializedParameter,class
nn.LazyInstanceNorm1d,class
nn.PoissonNLLLoss,class
nn.LocalResponseNorm,class
nn.PairwiseDistance,class
nn.LazyBatchNorm2d,class
nn.utils.rnn.pad_packed_sequence,class
nn.parallel.DistributedDataParallel,class
nn.LazyConv2d,class
nn.utils.parametrize.remove_parametrizations,class
nn.utils.parametrize.remove_parametrizations,class
nn.utils.prune.LnStructured,class
nn.ConstantPad3d,class
nn.Transformer,class
nn.SoftMarginLoss,class
nn.SiLU,class
nn.Flatten,class
nn.ELU,class
nn.LSTMCell,class
nn.SmoothL1Loss,class
nn.Embedding,class
nn.Embedding,class
nn.MaxPool1d,class
nn.AvgPool2d,class
nn.FractionalMaxPool2d,class
nn.ChannelShuffle,class
nn.ModuleList,class
nn.utils.rnn.pack_padded_sequence,class
nn.utils.rnn.pad_sequence,class
nn.Dropout,class
nn.GRU,class
nn.LazyBatchNorm3d,class
nn.AdaptiveMaxPool1d,class
nn.LayerNorm,class
nn.modules.module.register_module_backward_hook,class
nn.modules.module.register_module_forward_hook,class
nn.PixelUnshuffle,class
nn.utils.rnn.pack_sequence,class
nn.LazyConvTranspose1d,class
nn.SELU,class
nn.ConvTranspose3d,class
nn.EmbeddingBag,class
nn.functional.hardsigmoid,class
nn.functional.fractional_max_pool2d,class
nn.functional.selu,class
nn.MultiLabelMarginLoss,class
nn.functional.adaptive_max_pool2d,class
nn.functional.bilinear,class
nn.MultiLabelSoftMarginLoss,class
nn.functional.margin_ranking_loss,class
nn.functional.rrelu_,class
nn.functional.hinge_embedding_loss,class
nn.functional.max_unpool2d,class
nn.functional.prelu,class
nn.functional.pad,class
nn.functional.avg_pool2d,class
nn.functional.softmax,class
nn.functional.smooth_l1_loss,class
nn.functional.nll_loss,class
nn.functional.normalize,class
nn.functional.conv3d,class
nn.functional.dropout3d,class
nn.functional.sigmoid,class
nn.functional.leaky_relu,class
nn.functional.hardswish,class
nn.PixelShuffle,class
nn.functional.fractional_max_pool3d,class
nn.functional.threshold_,class
nn.functional.adaptive_avg_pool3d,class
nn.functional.dropout1d,class
nn.functional.softmin,class
nn.functional.conv2d,class
nn.functional.leaky_relu_,class
nn.TripletMarginLoss,class
nn.functional.hardtanh_,class
nn.functional.feature_alpha_dropout,class
nn.functional.cross_entropy,class
nn.functional.adaptive_max_pool1d,class
nn.functional.max_unpool3d,class
nn.functional.softplus,class
nn.functional.soft_margin_loss,class
nn.functional.grid_sample,class
nn.functional.tanhshrink,class
nn.MarginRankingLoss,class
nn.functional.multi_margin_loss,class
nn.functional.adaptive_max_pool3d,class
nn.functional.pixel_shuffle,class
nn.functional.relu6,class
nn.functional.gumbel_softmax,class
nn.functional.upsample_bilinear,class
nn.functional.silu,class
nn.functional.alpha_dropout,class
nn.MultiMarginLoss,class
nn.functional.elu_,class
nn.functional.fold,class
nn.functional.gelu,class
nn.functional.adaptive_avg_pool2d,class
nn.functional.linear,class
nn.functional.hardtanh,class
nn.functional.binary_cross_entropy_with_logits,class
nn.functional.binary_cross_entropy_with_logits,class
nn.functional.mse_loss,class
nn.functional.group_norm,class
nn.functional.cosine_embedding_loss,class
nn.functional.max_unpool1d,class
nn.functional.batch_norm,class
nn.functional.adaptive_avg_pool1d,class
nn.functional.glu,class
nn.functional.upsample,class
nn.TripletMarginWithDistanceLoss,class
nn.functional.dropout2d,class
nn.functional.gaussian_nll_loss,class
nn.functional.pixel_unshuffle,class
nn.functional.max_pool3d,class
nn.functional.hardshrink,class
nn.functional.conv_transpose2d,class
nn.functional.layer_norm,class
nn.functional.avg_pool1d,class
nn.functional.conv_transpose3d,class
nn.functional.celu,class
nn.functional.threshold,class
nn.functional.pdist,class
nn.functional.lp_pool2d,class
nn.functional.kl_div,class
nn.functional.softsign,class
nn.functional.embedding_bag,class
nn.functional.multilabel_margin_loss,class
nn.functional.triplet_margin_with_distance_loss,class
nn.functional.ctc_loss,class
nn.functional.local_response_norm,class
nn.functional.dropout,class
nn.functional.relu_,class
nn.functional.tanh,class
nn.functional.conv_transpose1d,class
nn.HingeEmbeddingLoss,class
nn.CosineEmbeddingLoss,class
nn.functional.elu,class
nn.functional.max_pool2d,class
nn.functional.lp_pool1d,class
nn.functional.pairwise_distance,class
nn.functional.rrelu,class
nn.functional.conv1d,class
nn.functional.cosine_similarity,class
nn.functional.unfold,class
nn.functional.one_hot,class
nn.functional.huber_loss,class
nn.functional.triplet_margin_loss,class
nn.functional.interpolate,class
nn.functional.embedding,class
nn.functional.max_pool1d,class
nn.functional.relu,class
nn.PairwiseDistance,class
nn.functional.binary_cross_entropy,class
nn.functional.avg_pool3d,class
nn.functional.instance_norm,class
nn.functional.l1_loss,class
nn.SoftMarginLoss,class
nn.functional.mish,class
nn.functional.multilabel_soft_margin_loss,class
nn.functional.affine_grid,class
nn.functional.log_softmax,class
nn.functional.softshrink,class
nn.functional.upsample_nearest,class
nn.functional.logsigmoid,class
nn.functional.poisson_nll_loss,class
Tensor.reshape_as,class
Tensor.erfinv,class
Tensor.repeat_interleave,class
logical_or,function
Tensor.pinverse,class
tanh,function
index_select,function
sin,function
Tensor.conj,class
Tensor.logical_xor_,class
Tensor.ne_,class
Tensor.lcm,class
Tensor.bernoulli,class
Tensor.maximum,class
reciprocal,function
tan,function
Tensor.cos_,class
Tensor.floor_divide_,class
Tensor.clip_,class
Tensor.diag_embed,class
sort,function
erfc,function
Tensor.masked_fill,class
Tensor.index_fill,class
Tensor.put_,class
mvlgamma,function
Tensor.scatter_reduce,class
Tensor.index_reduce,class
Tensor.isneginf,class
Tensor.index_add,class
Tensor.ceil_,class
log10,function
all,function
diag,function
Tensor.mul_,class
Tensor.baddbmm,class
Tensor.cholesky_inverse,class
Tensor.is_pinned,class
ldexp,function
addcmul,function
Tensor.is_conj,class
Tensor.true_divide_,class
Tensor.clip,class
sign,function
Tensor.index_copy_,class
Tensor.addcmul_,class
prod,function
Tensor.unsqueeze_,class
Tensor.vdot,class
Tensor.backward,class
Tensor.int,class
istft,function
Tensor.square_,class
repeat_interleave,function
Tensor.tril_,class
Tensor.asin_,class
tensor_split,function
Tensor.arctan2_,class
Tensor.cumprod,class
nn.parallel.data_parallel,class
Tensor.arctan2,class
Tensor.all,class
flipud,function
Tensor.gt_,class
Tensor.cumprod_,class
Tensor.i0,class
Tensor.masked_scatter_,class
Tensor.floor_,class
Tensor.matrix_exp,class
greater,function
cholesky_solve,function
Tensor.conj_physical,class
frexp,function
arcsin,function
Tensor.new_ones,class
Tensor.topk,class
Tensor.bitwise_xor,class
Tensor.less_,class
lu_solve,function
Tensor.renorm,class
Tensor.addmv_,class
count_nonzero,function
Tensor.requires_grad_,class
Tensor.aminmax,class
det,function
Tensor.tan,class
numel,function
le,function
nanquantile,function
Tensor.subtract,class
Tensor.bitwise_not,class
Tensor.half,class
Tensor.type_as,class
Tensor.swapdims,class
logaddexp2,function
smm,function
Tensor.scatter_reduce_,class
conj,function
conj,function
Tensor.igammac_,class
logaddexp,function
Tensor.index_fill_,class
dist,function
Tensor.cosh_,class
nextafter,function
sspaddmm,function
maximum,function
Tensor.permute,class
Tensor.signbit,class
Tensor.squeeze_,class
Tensor.moveaxis,class
quantile,function
Tensor.histc,class
Tensor.addbmm_,class
swapaxes,function
take_along_dim,function
Tensor.quantile,class
gt,function
bitwise_or,function
nn.functional.hardshrink,class
Tensor.log10,class
Tensor.expand_as,class
floor,function
Tensor.gcd,class
tile,function
Tensor.uniform_,class
minimum,function
hypot,function
Tensor.renorm_,class
Tensor.allclose,class
asinh,function
Tensor.detach,class
Tensor.fix_,class
topk,function
topk,function
Tensor.cpu,class
Tensor.expm1,class
acos,function
Tensor.index_put,class
Tensor.polygamma,class
Tensor.divide,class
sub,function
Tensor.logical_xor,class
chunk,function
Tensor.amax,class
Tensor.arccos_,class
Tensor.item,class
Tensor.greater_,class
Tensor.transpose_,class
Tensor.ge_,class
Tensor.flip,class
Tensor.lgamma,class
Tensor.argwhere,class
symeig,function
Tensor.new_zeros,class
Tensor.roll,class
Tensor.normal_,class
isnan,function
heaviside,function
norm,function
Tensor.conj_physical_,class
flip,function
Tensor.isfinite,class
Tensor.max,class
Tensor.isclose,class
resolve_neg,function
Tensor.erfc_,class
Tensor.gather,class
diff,function
Tensor.symeig,class
tril,function
Tensor.nonzero,class
Tensor.acosh_,class
Tensor.tolist,class
sigmoid,function
Tensor.true_divide,class
flatten,function
Tensor.le_,class
Tensor.cov,class
Tensor.atan2,class
rsqrt,function
Tensor.unique,class
nansum,function
nan_to_num,function
tensor,function
Tensor.lerp,class
floor_divide,function
arctan2,function
Tensor.digamma_,class
fix,function
Tensor.is_complex,class
t,function
Tensor.trunc,class
logcumsumexp,function
logcumsumexp,function
Tensor.is_set_to,class
asin,function
Tensor.round,class
Tensor.index_select,class
triu,function
Tensor.atan2_,class
Tensor.arctanh_,class
Tensor.logical_not,class
split,function
Tensor.neg_,class
Tensor.fmax,class
Tensor.mvlgamma,class
sinc,function
Tensor.bitwise_right_shift_,class
movedim,function
Tensor.sgn,class
Tensor.sgn,class
Tensor.clone,class
Tensor.view,class
isreal,function
Tensor.outer,class
Tensor.tril,class
deg2rad,function
any,function
Tensor.resize_,class
gather,function
permute,function
Tensor.q_scale,class
Tensor.sin_,class
multiply,function
Tensor.squeeze,class
Tensor.register_hook,class
Tensor.sum,class
Tensor.retain_grad,class
Tensor.logit,class
Tensor.divide_,class
Tensor.sub_,class
arctan,function
Tensor.is_signed,class
sgn,function
Tensor.xlogy,class
Tensor.chalf,class
Tensor.mode,class
logical_not,function
logical_not,function
Tensor.cuda,class
Tensor.swapaxes,class
Tensor.flatten,class
Tensor.sparse_mask,class
Tensor.stride,class
Tensor.byte,class
Tensor.new_full,class
Tensor.scatter,class
clamp,function
Tensor.resize_as_,class
Tensor.floor_divide,class
Tensor.arctan_,class
Tensor.nextafter_,class
pow,function
Tensor.bitwise_left_shift_,class
Tensor.bool,class
Tensor.igamma,class
Tensor.multiply,class
Tensor.sspaddmm,class
Tensor.corrcoef,class
Tensor.digamma,class
cos,function
Tensor.cosh,class
diag_embed,function
Tensor.floor,class
pinverse,function
Tensor.slogdet,class
Tensor.add_,class
bitwise_left_shift,function
Tensor.nelement,class
round,function
Tensor.sgn_,class
Tensor.atanh,class
equal,function
lerp,function
Tensor.frac_,class
msort,function
Tensor.set_,class
Tensor.long,class
Tensor.triu,class
Tensor.median,class
Tensor.contiguous,class
Tensor.repeat,class
Tensor.neg,class
Tensor.dist,class
Tensor.le,class
true_divide,function
clone,function
Tensor.logical_or_,class
Tensor.reciprocal,class
logit,function
Tensor.masked_scatter,class
unbind,function
Tensor.arccos,class
Tensor.sinh,class
log2,function
Tensor.arcsinh,class
Tensor.double,class
Tensor.logical_and_,class
Tensor.frac,class
Tensor.narrow_copy,class
Tensor.element_size,class
Tensor.eig,class
igammac,function
geqrf,function
bmm,function
erfinv,function
Tensor.qr,class
fmin,function
Tensor.isreal,class
Tensor.tan_,class
Tensor.gt,class
Tensor.gt,class
svd,function
Tensor.not_equal,class
Tensor.tanh,class
cosh,function
trunc,function
Tensor.random_,class
addr,function
Tensor.abs,class
Tensor.diag,class
Tensor.to,class
Tensor.exp_,class
Tensor.svd,class
cov,function
Tensor.cummin,class
less_equal,function
Tensor.hypot,class
nanmean,function
argmax,function
Tensor.diff,class
isposinf,function
Tensor.unique_consecutive,class
Tensor.stft,class
Tensor.multiply_,class
trace,function
as_strided,function
Tensor.fmod_,class
Tensor.pow_,class
Tensor.unbind,class
Tensor.addr,class
Tensor.asin,class
subtract,function
Tensor.fliplr,class
Tensor.fliplr,class
argsort,function
Tensor.index_reduce_,class
Tensor.cos,class
Tensor.int_repr,class
Tensor.isnan,class
angle,function
Tensor.mv,class
Tensor.pow,class
Tensor.rsqrt,class
nonzero,function
rad2deg,function
Tensor.sparse_dim,class
Tensor.erfc,class
Tensor.sin,class
Tensor.add,class
Tensor.isinf,class
Tensor.is_inference,class
Tensor.baddbmm_,class
Tensor.sinh_,class
Tensor.bitwise_and,class
Tensor.data_ptr,class
mode,function
mode,function
vsplit,function
Tensor.istft,class
Tensor.heaviside,class
Tensor.addcdiv,class
Tensor.remainder_,class
Tensor.log1p_,class
logical_xor,function
Tensor.frexp,class
Tensor.masked_fill_,class
Tensor.mean,class
Tensor.qscheme,class
Tensor.count_nonzero,class
amax,function
float_power,function
Tensor.logical_and,class
Tensor.div_,class
Tensor.absolute_,class
Tensor.copysign,class
Tensor.dense_dim,class
Tensor.narrow,class
digamma,function
Tensor.logical_or,class
dot,function
Tensor.short,class
cholesky,function
aminmax,function
var,function
Tensor.new_empty,class
Tensor.smm,class
Tensor.bmm,class
Tensor.mul,class
narrow,function
Tensor.ge,class
Tensor.apply_,class
Tensor.erf_,class
Tensor.arccosh_,class
addmv,function
Tensor.lcm_,class
Tensor.ldexp,class
slogdet,function
max,function
Tensor.nextafter,class
div,function
Tensor.as_strided,class
Tensor.deg2rad,class
exp,function
Tensor.log1p,class
slice_scatter,function
qr,function
ravel,function
Tensor.is_contiguous,class
Tensor.cfloat,class
cumprod,function
Tensor.bitwise_left_shift,class
polygamma,function
Tensor.greater,class
Tensor.sinc,class
Tensor.ndimension,class
Tensor.hypot_,class
Tensor.lu_solve,class
argmin,function
Tensor.hsplit,class
Tensor.size,class
Tensor.arctanh,class
Tensor.cumsum,class
Tensor.trunc_,class
Tensor.eq_,class
Tensor.exponential_,class
Tensor.is_floating_point,class
Tensor.take,class
Tensor.expm1_,class
Tensor.rad2deg,class
Tensor.greater_equal,class
Tensor.bitwise_not_,class
Tensor.cumsum_,class
gcd,function
log1p,function
lstsq,function
Tensor.atan_,class
Tensor.igammac,class
fliplr,function
Tensor.slice_scatter,class
Tensor.any,class
ormqr,function
Tensor.negative,class
Tensor.argsort,class
Tensor.diagflat,class
not_equal,function
Tensor.histogram,class
sqrt,function
Tensor.t_,class
Tensor.type,class
Tensor.t,class
Tensor.acos,class
rot90,function
Tensor.logcumsumexp,class
Tensor.reciprocal_,class
Tensor.prod,class
Tensor.q_per_channel_axis,class
Tensor.geqrf,class
Tensor.addcdiv_,class
allclose,function
Tensor.det,class
lcm,function
Tensor.min,class
mul,function
as_tensor,function
addcdiv,function
Tensor.split,class
Tensor.dim,class
square,function
swapdims,function
Tensor.select,class
atanh,function
Tensor.abs_,class
Tensor.storage_offset,class
Tensor.ldexp_,class
Tensor.matmul,class
Tensor.log2,class
Tensor.exp,class
eig,function
baddbmm,function
argwhere,function
Tensor.less_equal_,class
Tensor.minimum,class
i0,function
select_scatter,function
Tensor.resolve_neg,class
std,function
Tensor.pin_memory,class
Tensor.logit_,class
Tensor.std,class
Tensor.logaddexp2,class
Tensor.asinh,class
Tensor.values,class
arcsinh,function
Tensor.fill_diagonal_,class
ger,function
Tensor.nanquantile,class
Tensor.bincount,class
Tensor.addmm_,class
multinomial,function
Tensor.cummax,class
Tensor.logaddexp,class
Tensor.float_power_,class
Tensor.amin,class
Tensor.fmod,class
Tensor.dot,class
inner,function
dsplit,function
Tensor.share_memory_,class
squeeze,function
vdot,function
Tensor.angle,class
mm,function
Tensor.numpy,class
Tensor.erfinv_,class
Tensor.index_add_,class
log,function
negative,function
Tensor.sqrt_,class
Tensor.bernoulli_,class
Tensor.xlogy_,class
Tensor.lerp_,class
Tensor.lerp_,class
Tensor.copysign_,class
logsumexp,function
broadcast_to,function
Tensor.ravel,class
unsqueeze,function
Tensor.cross,class
frac,function
Tensor.lu,class
Tensor.lu,class
Tensor.log_,class
Tensor.log_,class
Tensor.remainder,class
abs,function
Tensor.bitwise_right_shift,class
Tensor.isposinf,class
Tensor.logsumexp,class
Tensor.dsplit,class
Tensor.record_stream,class
Tensor.diagonal_scatter,class
Tensor.is_shared,class
Tensor.addmm,class
Tensor.acos_,class
Tensor.sqrt,class
Tensor.q_per_channel_scales,class
Tensor.unsqueeze,class
Tensor.resolve_conj,class
Tensor.norm,class
isneginf,function
cummax,function
Tensor.indices,class
Tensor.numel,class
nanmedian,function
Tensor.nan_to_num_,class
matrix_exp,function
atan2,function
lu,function
corrcoef,function
Tensor.new_tensor,class
Tensor.msort,class
bitwise_xor,function
Tensor.greater_equal_,class
arctanh,function
Tensor.chunk,class
bitwise_not,function
Tensor.eq,class
Tensor.to_mkldnn,class
Tensor.arcsin_,class
neg,function
Tensor.expand,class
Tensor.index_put_,class
masked_select,function
greater_equal,function
Tensor.fix,class
Tensor.sigmoid,class
conj_physical,function
sinh,function
Tensor.take_along_dim,class
Tensor.addcmul,class
Tensor.bitwise_xor_,class
Tensor.broadcast_to,class
addmm,function
acosh,function
Tensor.sum_to_size,class
isclose,function
Tensor.asinh_,class
Tensor.less,class
signbit,function
Tensor.tensor_split,class
xlogy,function
Tensor.inner,class
Tensor.unfold,class
Tensor.storage_type,class
Tensor.scatter_add_,class
Tensor.ger,class
Tensor.geometric_,class
eq,function
renorm,function
renorm,function
Tensor.not_equal_,class
Tensor.where,class
Tensor.trace,class
Tensor.sign_,class
Tensor.zero_,class
Tensor.ormqr,class
Tensor.addbmm,class
Tensor.triangular_solve,class
Tensor.equal,class
min,function
Tensor.bitwise_or_,class
Tensor.sign,class
Tensor.lstsq,class
erf,function
matmul,function
Tensor.log_normal_,class
Tensor.sub,class
ceil,function
Tensor.masked_select,class
expm1,function
